COUNTY,tag,value,cost,event,median,postbirth,prebirth,prescript,total,claim,recipi,measure
BOONE,Mothers With A Diabetes Related Claim,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
CARROLL,Mothers With A Diabetes Related Claim,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
CASS,Mothers With A Diabetes Related Claim,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
CLARK,Mothers With A Diabetes Related Claim,152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
CLAY,Mothers With A Diabetes Related Claim,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
CLINTON,Mothers With A Diabetes Related Claim,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
DAVIESS,Mothers With A Diabetes Related Claim,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
DEARBORN,Mothers With A Diabetes Related Claim,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
DECATUR,Mothers With A Diabetes Related Claim,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
DEKALB,Mothers With A Diabetes Related Claim,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
DELAWARE,Mothers With A Diabetes Related Claim,166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
DUBOIS,Mothers With A Diabetes Related Claim,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
ELKHART,Mothers With A Diabetes Related Claim,367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
FAYETTE,Mothers With A Diabetes Related Claim,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
FLOYD,Mothers With A Diabetes Related Claim,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
GIBSON,Mothers With A Diabetes Related Claim,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
GRANT,Mothers With A Diabetes Related Claim,94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
GREENE,Mothers With A Diabetes Related Claim,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
HAMILTON,Mothers With A Diabetes Related Claim,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
HANCOCK,Mothers With A Diabetes Related Claim,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
HARRISON,Mothers With A Diabetes Related Claim,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
HENDRICKS,Mothers With A Diabetes Related Claim,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
HENRY,Mothers With A Diabetes Related Claim,66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
HOWARD,Mothers With A Diabetes Related Claim,128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
HUNTINGTON,Mothers With A Diabetes Related Claim,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
JACKSON,Mothers With A Diabetes Related Claim,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
JASPER,Mothers With A Diabetes Related Claim,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
JAY,Mothers With A Diabetes Related Claim,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
JEFFERSON,Mothers With A Diabetes Related Claim,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
JENNINGS,Mothers With A Diabetes Related Claim,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
JOHNSON,Mothers With A Diabetes Related Claim,156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
KNOX,Mothers With A Diabetes Related Claim,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
KOSCIUSKO,Mothers With A Diabetes Related Claim,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
LAGRANGE,Mothers With A Diabetes Related Claim,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
LAKE,Mothers With A Diabetes Related Claim,747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
LAPORTE,Mothers With A Diabetes Related Claim,183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
LAWRENCE,Mothers With A Diabetes Related Claim,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
MADISON,Mothers With A Diabetes Related Claim,238,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
MARION,Mothers With A Diabetes Related Claim,1914,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
MARSHALL,Mothers With A Diabetes Related Claim,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
MIAMI,Mothers With A Diabetes Related Claim,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
MONROE,Mothers With A Diabetes Related Claim,131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
MONTGOMERY,Mothers With A Diabetes Related Claim,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
MORGAN,Mothers With A Diabetes Related Claim,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
NOBLE,Mothers With A Diabetes Related Claim,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
ORANGE,Mothers With A Diabetes Related Claim,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
OWEN,Mothers With A Diabetes Related Claim,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
PORTER,Mothers With A Diabetes Related Claim,142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
PULASKI,Mothers With A Diabetes Related Claim,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
PUTNAM,Mothers With A Diabetes Related Claim,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
RANDOLPH,Mothers With A Diabetes Related Claim,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
RIPLEY,Mothers With A Diabetes Related Claim,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
RUSH,Mothers With A Diabetes Related Claim,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
SCOTT,Mothers With A Diabetes Related Claim,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
SHELBY,Mothers With A Diabetes Related Claim,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
ST. JOSEPH,Mothers With A Diabetes Related Claim,452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
STARKE,Mothers With A Diabetes Related Claim,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
STEUBEN,Mothers With A Diabetes Related Claim,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
SULLIVAN,Mothers With A Diabetes Related Claim,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
TIPPECANOE,Mothers With A Diabetes Related Claim,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
VANDERBURGH,Mothers With A Diabetes Related Claim,273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
VIGO,Mothers With A Diabetes Related Claim,173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
WABASH,Mothers With A Diabetes Related Claim,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
WARRICK,Mothers With A Diabetes Related Claim,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
WASHINGTON,Mothers With A Diabetes Related Claim,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
WAYNE,Mothers With A Diabetes Related Claim,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
WELLS,Mothers With A Diabetes Related Claim,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
WHITE,Mothers With A Diabetes Related Claim,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
WHITLEY,Mothers With A Diabetes Related Claim,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Recipients
ADAMS,Claims of Mothers Diagnosed with Obesity,29.37,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
ADAMS,Claims of Mothers Diagnosed with Obesity,22.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
ADAMS,Claims of Mothers Diagnosed with Obesity,1937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
ADAMS,Claims of Mothers Diagnosed with Obesity,853,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
ADAMS,Claims of Mothers Diagnosed with Obesity,1084,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
ADAMS,Claims of Mothers Diagnosed with Obesity,307900.05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
ADAMS,Claims of Mothers Diagnosed with Obesity,194101.88,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
ADAMS,Claims of Mothers Diagnosed with Obesity,113798.17,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
ALLEN,Claims of Mothers Diagnosed with Obesity,26.04,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
ALLEN,Claims of Mothers Diagnosed with Obesity,27.29,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
ALLEN,Claims of Mothers Diagnosed with Obesity,48967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
ALLEN,Claims of Mothers Diagnosed with Obesity,20599,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
ALLEN,Claims of Mothers Diagnosed with Obesity,28368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
ALLEN,Claims of Mothers Diagnosed with Obesity,8109850.82,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
ALLEN,Claims of Mothers Diagnosed with Obesity,3924855.54,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
ALLEN,Claims of Mothers Diagnosed with Obesity,4184995.28,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,24.08,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,19.79,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,6536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,2812,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,3724,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,1031305.71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,610425.57,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
BARTHOLOMEW,Claims of Mothers Diagnosed with Obesity,420880.14,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
CASS,Claims of Mothers Diagnosed with Obesity,20.22,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
CASS,Claims of Mothers Diagnosed with Obesity,19.12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
CASS,Claims of Mothers Diagnosed with Obesity,4456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
CASS,Claims of Mothers Diagnosed with Obesity,2061,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
CASS,Claims of Mothers Diagnosed with Obesity,2395,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
CASS,Claims of Mothers Diagnosed with Obesity,627843.19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
CASS,Claims of Mothers Diagnosed with Obesity,327973.06,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
CASS,Claims of Mothers Diagnosed with Obesity,299870.13,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
CLARK,Claims of Mothers Diagnosed with Obesity,29.85,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
CLARK,Claims of Mothers Diagnosed with Obesity,23.71,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
CLARK,Claims of Mothers Diagnosed with Obesity,8320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
CLARK,Claims of Mothers Diagnosed with Obesity,3520,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
CLARK,Claims of Mothers Diagnosed with Obesity,4800,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
CLARK,Claims of Mothers Diagnosed with Obesity,1534688.57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
CLARK,Claims of Mothers Diagnosed with Obesity,820489.77,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
CLARK,Claims of Mothers Diagnosed with Obesity,714198.8,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
CLAY,Claims of Mothers Diagnosed with Obesity,19.22,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
CLAY,Claims of Mothers Diagnosed with Obesity,21.34,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
CLAY,Claims of Mothers Diagnosed with Obesity,3877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
CLAY,Claims of Mothers Diagnosed with Obesity,1812,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
CLAY,Claims of Mothers Diagnosed with Obesity,2065,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
CLAY,Claims of Mothers Diagnosed with Obesity,597051.49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
CLAY,Claims of Mothers Diagnosed with Obesity,356598.1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
CLAY,Claims of Mothers Diagnosed with Obesity,240453.39,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
CLINTON,Claims of Mothers Diagnosed with Obesity,27.43,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
CLINTON,Claims of Mothers Diagnosed with Obesity,20,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
CLINTON,Claims of Mothers Diagnosed with Obesity,3663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
CLINTON,Claims of Mothers Diagnosed with Obesity,1306,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
CLINTON,Claims of Mothers Diagnosed with Obesity,2357,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
CLINTON,Claims of Mothers Diagnosed with Obesity,512201.45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
CLINTON,Claims of Mothers Diagnosed with Obesity,245688.5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
CLINTON,Claims of Mothers Diagnosed with Obesity,266512.95,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
DAVIESS,Claims of Mothers Diagnosed with Obesity,24.86,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
DAVIESS,Claims of Mothers Diagnosed with Obesity,22.87,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
DAVIESS,Claims of Mothers Diagnosed with Obesity,3317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
DAVIESS,Claims of Mothers Diagnosed with Obesity,1347,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
DAVIESS,Claims of Mothers Diagnosed with Obesity,1970,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
DAVIESS,Claims of Mothers Diagnosed with Obesity,431672.98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
DAVIESS,Claims of Mothers Diagnosed with Obesity,236779.97,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
DAVIESS,Claims of Mothers Diagnosed with Obesity,194893.01,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
DEARBORN,Claims of Mothers Diagnosed with Obesity,21.86,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
DEARBORN,Claims of Mothers Diagnosed with Obesity,22.15,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
DEARBORN,Claims of Mothers Diagnosed with Obesity,3382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
DEARBORN,Claims of Mothers Diagnosed with Obesity,1319,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
DEARBORN,Claims of Mothers Diagnosed with Obesity,2063,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
DEARBORN,Claims of Mothers Diagnosed with Obesity,498568.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
DEARBORN,Claims of Mothers Diagnosed with Obesity,188579.53,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
DEARBORN,Claims of Mothers Diagnosed with Obesity,309989.17,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
DECATUR,Claims of Mothers Diagnosed with Obesity,31.79,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
DECATUR,Claims of Mothers Diagnosed with Obesity,25.27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
DECATUR,Claims of Mothers Diagnosed with Obesity,1809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
DECATUR,Claims of Mothers Diagnosed with Obesity,701,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
DECATUR,Claims of Mothers Diagnosed with Obesity,1108,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
DECATUR,Claims of Mothers Diagnosed with Obesity,268711.47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
DECATUR,Claims of Mothers Diagnosed with Obesity,140433.64,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
DECATUR,Claims of Mothers Diagnosed with Obesity,128277.83,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
DEKALB,Claims of Mothers Diagnosed with Obesity,28.62,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
DEKALB,Claims of Mothers Diagnosed with Obesity,31.51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
DEKALB,Claims of Mothers Diagnosed with Obesity,3043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
DEKALB,Claims of Mothers Diagnosed with Obesity,1171,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
DEKALB,Claims of Mothers Diagnosed with Obesity,1872,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
DEKALB,Claims of Mothers Diagnosed with Obesity,624029.01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
DEKALB,Claims of Mothers Diagnosed with Obesity,207935.89,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
DEKALB,Claims of Mothers Diagnosed with Obesity,416093.12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
DELAWARE,Claims of Mothers Diagnosed with Obesity,24.22,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
DELAWARE,Claims of Mothers Diagnosed with Obesity,28.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
DELAWARE,Claims of Mothers Diagnosed with Obesity,22632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
DELAWARE,Claims of Mothers Diagnosed with Obesity,9712,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
DELAWARE,Claims of Mothers Diagnosed with Obesity,12920,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
DELAWARE,Claims of Mothers Diagnosed with Obesity,3421387.93,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Cost
DELAWARE,Claims of Mothers Diagnosed with Obesity,1662479.77,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Total Postbirth Event Cost
DELAWARE,Claims of Mothers Diagnosed with Obesity,1758908.16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Total Prebirth Event Cost
DUBOIS,Claims of Mothers Diagnosed with Obesity,20.51,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Median Postbirth Cost
DUBOIS,Claims of Mothers Diagnosed with Obesity,17.66,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Median Prebirth Cost
DUBOIS,Claims of Mothers Diagnosed with Obesity,3400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Claims
DUBOIS,Claims of Mothers Diagnosed with Obesity,1652,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Total Postbirth Claim Events
DUBOIS,Claims of Mothers Diagnosed with Obesity,1748,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Total Prebirth Claim Events
